"","region_id","dimension","goal","score"
"7134","BHI-027","pressures","TR",30.7
"7135","BHI-028","pressures","TR",30.7
"7136","BHI-029","pressures","TR",9.3
"7137","BHI-030","pressures","TR",9.3
"7138","BHI-031","pressures","TR",9.3
"7139","BHI-032","pressures","TR",22
"7140","BHI-033","pressures","TR",22
"7141","BHI-034","pressures","TR",22
"7142","BHI-035","pressures","TR",31.3
"7143","BHI-036","pressures","TR",31.3
"7144","BHI-037","pressures","TR",29.3
"7145","BHI-038","pressures","TR",29.3
"7146","BHI-039","pressures","TR",35.3
"7147","BHI-040","pressures","TR",35.3
"7148","BHI-041","pressures","TR",36
"7149","BHI-042","pressures","TR",36
"7150","BHI-043","pressures","TR",32
"7151","BHI-301","pressures","TR",21.4
"7152","BHI-302","pressures","TR",27.4
"7153","BHI-303","pressures","TR",31.3
"7154","BHI-304","pressures","TR",24
"7155","BHI-305","pressures","TR",20.5
"7156","BHI-306","pressures","TR",14
"7157","BHI-307","pressures","TR",18.5
"7158","BHI-308","pressures","TR",19.2
"7159","BHI-309","pressures","TR",28
"7160","BHI-501","pressures","TR",24
"7161","BHI-502","pressures","TR",29.3
"7162","BHI-503","pressures","TR",14.7
"7163","BHI-504","pressures","TR",22
"7164","BHI-505","pressures","TR",30.7
"7165","BHI-506","pressures","TR",36
"7166","BHI-507","pressures","TR",26.7
"7167","BHI-508","pressures","TR",42
"7168","BHI-509","pressures","TR",14
"7169","BHI-510","pressures","TR",8.7
"7170","BHI-511","pressures","TR",30.7
"7171","BHI-512","pressures","TR",9.3
"7172","BHI-513","pressures","TR",22
"7173","BHI-514","pressures","TR",31.3
"7174","BHI-515","pressures","TR",29.3
"7175","BHI-516","pressures","TR",35.3
"7176","BHI-517","pressures","TR",36
"7177","BHI-000","resilience","TR",80.1
"7178","BHI-001","resilience","TR",80.7
"7179","BHI-002","resilience","TR",78
"7180","BHI-003","resilience","TR",78
"7181","BHI-005","resilience","TR",80.7
"7182","BHI-006","resilience","TR",78
"7183","BHI-007","resilience","TR",78
"7184","BHI-008","resilience","TR",81.1
"7185","BHI-009","resilience","TR",78
"7186","BHI-010","resilience","TR",81.1
"7187","BHI-011","resilience","TR",80.7
"7188","BHI-012","resilience","TR",78
"7189","BHI-013","resilience","TR",81.1
"7190","BHI-014","resilience","TR",80.7
"7191","BHI-015","resilience","TR",78
"7192","BHI-016","resilience","TR",81.1
"7193","BHI-017","resilience","TR",76.9
"7194","BHI-018","resilience","TR",76.9
"7195","BHI-019","resilience","TR",NA
"7196","BHI-020","resilience","TR",80.7
"7197","BHI-021","resilience","TR",76.9
"7198","BHI-022","resilience","TR",NA
"7199","BHI-023","resilience","TR",81.6
"7200","BHI-024","resilience","TR",79.8
"7201","BHI-025","resilience","TR",78.5
"7202","BHI-026","resilience","TR",80.7
"7203","BHI-027","resilience","TR",79.8
"7204","BHI-028","resilience","TR",78.5
"7205","BHI-029","resilience","TR",80.7
"7206","BHI-030","resilience","TR",82
"7207","BHI-031","resilience","TR",78.5
"7208","BHI-032","resilience","TR",82
"7209","BHI-033","resilience","TR",NA
"7210","BHI-034","resilience","TR",78.5
"7211","BHI-035","resilience","TR",80.7
"7212","BHI-036","resilience","TR",82
"7213","BHI-037","resilience","TR",80.7
"7214","BHI-038","resilience","TR",82
"7215","BHI-039","resilience","TR",80.7
"7216","BHI-040","resilience","TR",82
"7217","BHI-041","resilience","TR",80.7
"7218","BHI-042","resilience","TR",82
"7219","BHI-043","resilience","TR",NA
"7220","BHI-301","resilience","TR",80.7
"7221","BHI-302","resilience","TR",78
"7222","BHI-303","resilience","TR",81.1
"7223","BHI-304","resilience","TR",76.9
"7224","BHI-305","resilience","TR",NA
"7225","BHI-306","resilience","TR",81.6
"7226","BHI-307","resilience","TR",79.8
"7227","BHI-308","resilience","TR",78.5
"7228","BHI-309","resilience","TR",82
"7229","BHI-501","resilience","TR",78.8
"7230","BHI-502","resilience","TR",78
"7231","BHI-503","resilience","TR",79.4
"7232","BHI-504","resilience","TR",80
"7233","BHI-505","resilience","TR",80.3
"7234","BHI-506","resilience","TR",79.9
"7235","BHI-507","resilience","TR",78.7
"7236","BHI-508","resilience","TR",76.9
"7237","BHI-509","resilience","TR",79.7
"7238","BHI-510","resilience","TR",80.7
"7239","BHI-511","resilience","TR",79.1
"7240","BHI-512","resilience","TR",80.4
"7241","BHI-513","resilience","TR",80.4
"7242","BHI-514","resilience","TR",81.6
"7243","BHI-515","resilience","TR",81.3
"7244","BHI-516","resilience","TR",81.5
"7245","BHI-517","resilience","TR",81.3
"7246","BHI-000","score","TR",75.3
"7247","BHI-001","score","TR",98.8
"7248","BHI-002","score","TR",54.4
"7249","BHI-003","score","TR",53.9
"7250","BHI-005","score","TR",98.8
"7251","BHI-006","score","TR",55.1
"7252","BHI-007","score","TR",54.5
"7253","BHI-008","score","TR",38.2
"7254","BHI-009","score","TR",53.8
"7255","BHI-010","score","TR",37.7
"7256","BHI-011","score","TR",98.8
"7257","BHI-012","score","TR",53.4
"7258","BHI-013","score","TR",37.4
"7259","BHI-014","score","TR",98.8
"7260","BHI-015","score","TR",54.1
"7261","BHI-016","score","TR",37.9
"7262","BHI-017","score","TR",28.7
"7263","BHI-018","score","TR",28.1
"7264","BHI-019","score","TR",NA
"7265","BHI-020","score","TR",98.8
"7266","BHI-021","score","TR",29.3
"7267","BHI-022","score","TR",NA
"7268","BHI-023","score","TR",20
"7269","BHI-024","score","TR",53.9
"7270","BHI-025","score","TR",61.7
"7271","BHI-026","score","TR",98.8
"7272","BHI-027","score","TR",52.6
"7273","BHI-028","score","TR",60.1
"7274","BHI-029","score","TR",98.8
"7275","BHI-030","score","TR",90.2
"7276","BHI-031","score","TR",62.1
"7277","BHI-032","score","TR",88.8
"7278","BHI-033","score","TR",NA
"7279","BHI-034","score","TR",60.9
"7280","BHI-035","score","TR",98.8
"7281","BHI-036","score","TR",87.5
"7282","BHI-037","score","TR",98.8
"7283","BHI-038","score","TR",87.8
"7284","BHI-039","score","TR",98.8
"7285","BHI-040","score","TR",87
"7286","BHI-041","score","TR",98.8
"7287","BHI-042","score","TR",86.9
"7288","BHI-043","score","TR",76.6
"7289","BHI-301","score","TR",98.8
"7290","BHI-302","score","TR",54.1
"7291","BHI-303","score","TR",37.6
"7292","BHI-304","score","TR",28.8
"7293","BHI-305","score","TR",NA
"7294","BHI-306","score","TR",20
"7295","BHI-307","score","TR",53.5
"7296","BHI-308","score","TR",61.2
"7297","BHI-309","score","TR",87
"7298","BHI-501","score","TR",67.1
"7299","BHI-502","score","TR",53.9
"7300","BHI-503","score","TR",77.3
"7301","BHI-504","score","TR",44.2
"7302","BHI-505","score","TR",41.7
"7303","BHI-506","score","TR",58
"7304","BHI-507","score","TR",58.8
"7305","BHI-508","score","TR",28.1
"7306","BHI-509","score","TR",62.3
"7307","BHI-510","score","TR",98.8
"7308","BHI-511","score","TR",56.9
"7309","BHI-512","score","TR",85.8
"7310","BHI-513","score","TR",75.9
"7311","BHI-514","score","TR",91.1
"7312","BHI-515","score","TR",93.6
"7313","BHI-516","score","TR",91.7
"7314","BHI-517","score","TR",93.3
"7315","BHI-000","status","TR",71.8
"7316","BHI-001","status","TR",97.7
"7317","BHI-002","status","TR",49.4
"7318","BHI-003","status","TR",49.4
"7319","BHI-005","status","TR",97.7
"7320","BHI-006","status","TR",49.4
"7321","BHI-007","status","TR",49.4
"7322","BHI-008","status","TR",35
"7323","BHI-009","status","TR",49.4
"7324","BHI-010","status","TR",35
"7325","BHI-011","status","TR",97.7
"7326","BHI-012","status","TR",49.4
"7327","BHI-013","status","TR",35
"7328","BHI-014","status","TR",97.7
"7329","BHI-015","status","TR",49.4
"7330","BHI-016","status","TR",35
"7331","BHI-017","status","TR",26.4
"7332","BHI-018","status","TR",26.4
"7333","BHI-019","status","TR",NA
"7334","BHI-020","status","TR",97.7
"7335","BHI-021","status","TR",26.4
"7336","BHI-022","status","TR",NA
"7337","BHI-023","status","TR",18
"7338","BHI-024","status","TR",48.7
"7339","BHI-025","status","TR",55.9
"7340","BHI-026","status","TR",97.7
"7341","BHI-027","status","TR",48.7
"7342","BHI-028","status","TR",55.9
"7343","BHI-029","status","TR",97.7
"7344","BHI-030","status","TR",80.5
"7345","BHI-031","status","TR",55.9
"7346","BHI-032","status","TR",80.5
"7347","BHI-033","status","TR",NA
"7348","BHI-034","status","TR",55.9
"7349","BHI-035","status","TR",97.7
"7350","BHI-036","status","TR",80.5
"7351","BHI-037","status","TR",97.7
"7352","BHI-038","status","TR",80.5
"7353","BHI-039","status","TR",97.7
"7354","BHI-040","status","TR",80.5
"7355","BHI-041","status","TR",97.7
"7356","BHI-042","status","TR",80.5
"7357","BHI-043","status","TR",80.5
"7358","BHI-301","status","TR",97.7
"7359","BHI-302","status","TR",49.4
"7360","BHI-303","status","TR",35
"7361","BHI-304","status","TR",26.4
"7362","BHI-305","status","TR",NA
"7363","BHI-306","status","TR",18
"7364","BHI-307","status","TR",48.7
"7365","BHI-308","status","TR",55.9
"7366","BHI-309","status","TR",80.5
"7367","BHI-501","status","TR",63.3
"7368","BHI-502","status","TR",49.4
"7369","BHI-503","status","TR",73.9
"7370","BHI-504","status","TR",40.3
"7371","BHI-505","status","TR",38.7
"7372","BHI-506","status","TR",55.4
"7373","BHI-507","status","TR",56.4
"7374","BHI-508","status","TR",26.4
"7375","BHI-509","status","TR",59.1
"7376","BHI-510","status","TR",97.7
"7377","BHI-511","status","TR",52.8
"7378","BHI-512","status","TR",81
"7379","BHI-513","status","TR",69.1
"7380","BHI-514","status","TR",85.8
"7381","BHI-515","status","TR",89.6
"7382","BHI-516","status","TR",87.3
"7383","BHI-517","status","TR",89.7
"7384","BHI-000","trend","TR",0.019
"7385","BHI-001","trend","TR",0.038
"7386","BHI-002","trend","TR",0.032
"7387","BHI-003","trend","TR",0.032
"7388","BHI-005","trend","TR",0.038
"7389","BHI-006","trend","TR",0.032
"7390","BHI-007","trend","TR",0.032
"7391","BHI-008","trend","TR",-0.022
"7392","BHI-009","trend","TR",0.032
"7393","BHI-010","trend","TR",-0.022
"7394","BHI-011","trend","TR",0.038
"7395","BHI-012","trend","TR",0.032
"7396","BHI-013","trend","TR",-0.022
"7397","BHI-014","trend","TR",0.038
"7398","BHI-015","trend","TR",0.032
"7399","BHI-016","trend","TR",-0.022
"7400","BHI-017","trend","TR",0.016
"7401","BHI-018","trend","TR",0.016
"7402","BHI-019","trend","TR",NA
"7403","BHI-020","trend","TR",0.038
"7404","BHI-021","trend","TR",0.016
"7405","BHI-022","trend","TR",NA
"7406","BHI-023","trend","TR",-0.001
"7407","BHI-024","trend","TR",-0.009
"7408","BHI-025","trend","TR",-0.009
"7409","BHI-026","trend","TR",0.038
"7410","BHI-027","trend","TR",-0.009
"7411","BHI-028","trend","TR",-0.009
"7412","BHI-029","trend","TR",0.038
"7413","BHI-030","trend","TR",0.012
"7414","BHI-031","trend","TR",-0.009
"7415","BHI-032","trend","TR",0.012
"7416","BHI-033","trend","TR",NA
"7417","BHI-034","trend","TR",-0.009
"7418","BHI-035","trend","TR",0.038
"7419","BHI-036","trend","TR",0.012
"7420","BHI-037","trend","TR",0.038
"7421","BHI-038","trend","TR",0.012
"7422","BHI-039","trend","TR",0.038
"7423","BHI-040","trend","TR",0.012
"7424","BHI-041","trend","TR",0.038
"7425","BHI-042","trend","TR",0.012
"7426","BHI-043","trend","TR",0.012
"7427","BHI-301","trend","TR",0.038
"7428","BHI-302","trend","TR",0.032
"7429","BHI-303","trend","TR",-0.022
"7430","BHI-304","trend","TR",0.016
"7431","BHI-305","trend","TR",NA
"7432","BHI-306","trend","TR",-0.001
"7433","BHI-307","trend","TR",-0.009
"7434","BHI-308","trend","TR",-0.009
"7435","BHI-309","trend","TR",0.012
"7436","BHI-501","trend","TR",0.033
"7437","BHI-502","trend","TR",0.032
"7438","BHI-503","trend","TR",0.035
"7439","BHI-504","trend","TR",-0.003
"7440","BHI-505","trend","TR",-0.009
"7441","BHI-506","trend","TR",0.012
"7442","BHI-507","trend","TR",0.024
"7443","BHI-508","trend","TR",0.016
"7444","BHI-509","trend","TR",0.012
"7445","BHI-510","trend","TR",0.038
"7446","BHI-511","trend","TR",-0.009
"7447","BHI-512","trend","TR",0.018
"7448","BHI-513","trend","TR",0.002
"7449","BHI-514","trend","TR",0.02
"7450","BHI-515","trend","TR",0.026
"7451","BHI-516","trend","TR",0.022
"7452","BHI-517","trend","TR",0.026
"7453","BHI-000","future","TRA",28.7
"7454","BHI-001","future","TRA",18
"7455","BHI-002","future","TRA",17.9
"7456","BHI-003","future","TRA",17.9
"7457","BHI-005","future","TRA",5.2
"7458","BHI-006","future","TRA",5.1
"7459","BHI-007","future","TRA",17.9
"7460","BHI-008","future","TRA",18
"7461","BHI-009","future","TRA",17.9
"7462","BHI-010","future","TRA",18
"7463","BHI-011","future","TRA",18.9
"7464","BHI-012","future","TRA",18.7
"7465","BHI-013","future","TRA",18.9
"7466","BHI-014","future","TRA",18.8
"7467","BHI-015","future","TRA",18.7
"7468","BHI-016","future","TRA",18.8
"7469","BHI-017","future","TRA",18.7
"7470","BHI-018","future","TRA",2.4
"7471","BHI-019","future","TRA",2.1
"7472","BHI-020","future","TRA",9.4
"7473","BHI-021","future","TRA",9.3
"7474","BHI-022","future","TRA",7.6
"7475","BHI-023","future","TRA",9.4
"7476","BHI-024","future","TRA",9.4
"7477","BHI-025","future","TRA",9.4
"7478","BHI-026","future","TRA",29.3
"7479","BHI-027","future","TRA",2.8
"7480","BHI-028","future","TRA",2.8
"7481","BHI-029","future","TRA",57.8
"7482","BHI-030","future","TRA",58
"7483","BHI-031","future","TRA",57.5
"7484","BHI-032","future","TRA",17.9
"7485","BHI-033","future","TRA",14.3
"7486","BHI-034","future","TRA",17.8
"7487","BHI-035","future","TRA",57.9
"7488","BHI-036","future","TRA",58
"7489","BHI-037","future","TRA",43.7
"7490","BHI-038","future","TRA",43.8
"7491","BHI-039","future","TRA",100
"7492","BHI-040","future","TRA",100
"7493","BHI-041","future","TRA",43.7
"7494","BHI-042","future","TRA",43.8
"7495","BHI-043","future","TRA",45.9
"7496","BHI-301","future","TRA",34.6
"7497","BHI-302","future","TRA",18
"7498","BHI-303","future","TRA",18.5
"7499","BHI-304","future","TRA",13.6
"7500","BHI-305","future","TRA",10.4
"7501","BHI-306","future","TRA",9.4
"7502","BHI-307","future","TRA",7.6
"7503","BHI-308","future","TRA",25.2
"7504","BHI-309","future","TRA",47.2
"7505","BHI-501","future","TRA",17.9
"7506","BHI-502","future","TRA",17.9
"7507","BHI-503","future","TRA",5.1
"7508","BHI-504","future","TRA",17.9
"7509","BHI-505","future","TRA",18
"7510","BHI-506","future","TRA",18.8
"7511","BHI-507","future","TRA",18.7
"7512","BHI-508","future","TRA",2.3
"7513","BHI-509","future","TRA",9.2
"7514","BHI-510","future","TRA",29.3
"7515","BHI-511","future","TRA",2.8
"7516","BHI-512","future","TRA",57.8
"7517","BHI-513","future","TRA",16.4
"7518","BHI-514","future","TRA",58
"7519","BHI-515","future","TRA",43.7
"7520","BHI-516","future","TRA",100
"7521","BHI-517","future","TRA",43.7
"7522","BHI-000","pressures","TRA",NA
"7523","BHI-001","pressures","TRA",NA
"7524","BHI-002","pressures","TRA",NA
"7525","BHI-003","pressures","TRA",NA
"7526","BHI-005","pressures","TRA",NA
"7527","BHI-006","pressures","TRA",NA
"7528","BHI-007","pressures","TRA",NA
"7529","BHI-008","pressures","TRA",NA
"7530","BHI-009","pressures","TRA",NA
"7531","BHI-010","pressures","TRA",NA
"7532","BHI-011","pressures","TRA",NA
"7533","BHI-012","pressures","TRA",NA
"7534","BHI-013","pressures","TRA",NA
"7535","BHI-014","pressures","TRA",NA
"7536","BHI-015","pressures","TRA",NA
"7537","BHI-016","pressures","TRA",NA
"7538","BHI-017","pressures","TRA",NA
"7539","BHI-018","pressures","TRA",NA
"7540","BHI-019","pressures","TRA",NA
"7541","BHI-020","pressures","TRA",NA
"7542","BHI-021","pressures","TRA",NA
"7543","BHI-022","pressures","TRA",NA
"7544","BHI-023","pressures","TRA",NA
"7545","BHI-024","pressures","TRA",NA
"7546","BHI-025","pressures","TRA",NA
"7547","BHI-026","pressures","TRA",NA
"7548","BHI-027","pressures","TRA",NA
"7549","BHI-028","pressures","TRA",NA
"7550","BHI-029","pressures","TRA",NA
"7551","BHI-030","pressures","TRA",NA
"7552","BHI-031","pressures","TRA",NA
"7553","BHI-032","pressures","TRA",NA
"7554","BHI-033","pressures","TRA",NA
"7555","BHI-034","pressures","TRA",NA
"7556","BHI-035","pressures","TRA",NA
"7557","BHI-036","pressures","TRA",NA
"7558","BHI-037","pressures","TRA",NA
"7559","BHI-038","pressures","TRA",NA
"7560","BHI-039","pressures","TRA",NA
"7561","BHI-040","pressures","TRA",NA
"7562","BHI-041","pressures","TRA",NA
"7563","BHI-042","pressures","TRA",NA
"7564","BHI-043","pressures","TRA",NA
"7565","BHI-301","pressures","TRA",NA
"7566","BHI-302","pressures","TRA",NA
"7567","BHI-303","pressures","TRA",NA
"7568","BHI-304","pressures","TRA",NA
"7569","BHI-305","pressures","TRA",NA
"7570","BHI-306","pressures","TRA",NA
"7571","BHI-307","pressures","TRA",NA
"7572","BHI-308","pressures","TRA",NA
"7573","BHI-309","pressures","TRA",NA
"7574","BHI-501","pressures","TRA",NA
"7575","BHI-502","pressures","TRA",NA
"7576","BHI-503","pressures","TRA",NA
"7577","BHI-504","pressures","TRA",NA
"7578","BHI-505","pressures","TRA",NA
"7579","BHI-506","pressures","TRA",NA
"7580","BHI-507","pressures","TRA",NA
"7581","BHI-508","pressures","TRA",NA
"7582","BHI-509","pressures","TRA",NA
"7583","BHI-510","pressures","TRA",NA
"7584","BHI-511","pressures","TRA",NA
"7585","BHI-512","pressures","TRA",NA
"7586","BHI-513","pressures","TRA",NA
"7587","BHI-514","pressures","TRA",NA
"7588","BHI-515","pressures","TRA",NA
"7589","BHI-516","pressures","TRA",NA
"7590","BHI-517","pressures","TRA",NA
"7591","BHI-000","resilience","TRA",80.1
"7592","BHI-001","resilience","TRA",80.7
"7593","BHI-002","resilience","TRA",78
"7594","BHI-003","resilience","TRA",78
"7595","BHI-005","resilience","TRA",80.7
"7596","BHI-006","resilience","TRA",78
"7597","BHI-007","resilience","TRA",78
"7598","BHI-008","resilience","TRA",81.1
"7599","BHI-009","resilience","TRA",78
"7600","BHI-010","resilience","TRA",81.1
"7601","BHI-011","resilience","TRA",80.7
"7602","BHI-012","resilience","TRA",78
"7603","BHI-013","resilience","TRA",81.1
"7604","BHI-014","resilience","TRA",80.7
"7605","BHI-015","resilience","TRA",78
"7606","BHI-016","resilience","TRA",81.1
"7607","BHI-017","resilience","TRA",76.9
"7608","BHI-018","resilience","TRA",76.9
"7609","BHI-019","resilience","TRA",NA
"7610","BHI-020","resilience","TRA",80.7
"7611","BHI-021","resilience","TRA",76.9
"7612","BHI-022","resilience","TRA",NA
"7613","BHI-023","resilience","TRA",81.6
"7614","BHI-024","resilience","TRA",79.8
"7615","BHI-025","resilience","TRA",78.5
"7616","BHI-026","resilience","TRA",80.7
"7617","BHI-027","resilience","TRA",79.8
"7618","BHI-028","resilience","TRA",78.5
"7619","BHI-029","resilience","TRA",80.7
"7620","BHI-030","resilience","TRA",82
"7621","BHI-031","resilience","TRA",78.5
"7622","BHI-032","resilience","TRA",82
"7623","BHI-033","resilience","TRA",NA
"7624","BHI-034","resilience","TRA",78.5
"7625","BHI-035","resilience","TRA",80.7
"7626","BHI-036","resilience","TRA",82
"7627","BHI-037","resilience","TRA",80.7
"7628","BHI-038","resilience","TRA",82
"7629","BHI-039","resilience","TRA",80.7
"7630","BHI-040","resilience","TRA",82
"7631","BHI-041","resilience","TRA",80.7
"7632","BHI-042","resilience","TRA",82
"7633","BHI-043","resilience","TRA",NA
"7634","BHI-301","resilience","TRA",80.7
"7635","BHI-302","resilience","TRA",78
"7636","BHI-303","resilience","TRA",81.1
"7637","BHI-304","resilience","TRA",76.9
"7638","BHI-305","resilience","TRA",NA
"7639","BHI-306","resilience","TRA",81.6
"7640","BHI-307","resilience","TRA",79.8
"7641","BHI-308","resilience","TRA",78.5
"7642","BHI-309","resilience","TRA",82
"7643","BHI-501","resilience","TRA",78.8
"7644","BHI-502","resilience","TRA",78
