"region_id","dimension","goal","score","year"
"BHI-005","score","LSP",43.1,2020
"BHI-006","score","LSP",100,2020
"BHI-007","score","LSP",82,2020
"BHI-008","score","LSP",99.7,2020
"BHI-009","score","LSP",99.8,2020
"BHI-010","score","LSP",98.7,2020
"BHI-011","score","LSP",100,2020
"BHI-012","score","LSP",99.9,2020
"BHI-013","score","LSP",60.3,2020
"BHI-014","score","LSP",35,2020
"BHI-015","score","LSP",2.4,2020
"BHI-016","score","LSP",99.9,2020
"BHI-017","score","LSP",98.7,2020
"BHI-018","score","LSP",98,2020
"BHI-019","score","LSP",0,2020
"BHI-020","score","LSP",71.4,2020
"BHI-021","score","LSP",86.5,2020
"BHI-022","score","LSP",0.8,2020
"BHI-023","score","LSP",23.3,2020
"BHI-024","score","LSP",78.8,2020
"BHI-025","score","LSP",100,2020
"BHI-026","score","LSP",25.7,2020
"BHI-027","score","LSP",100,2020
"BHI-028","score","LSP",100,2020
"BHI-029","score","LSP",44.5,2020
"BHI-030","score","LSP",46.4,2020
"BHI-031","score","LSP",19.4,2020
"BHI-032","score","LSP",74.9,2020
"BHI-033","score","LSP",73.7,2020
"BHI-034","score","LSP",56.4,2020
"BHI-035","score","LSP",70.1,2020
"BHI-036","score","LSP",59.4,2020
"BHI-037","score","LSP",51,2020
"BHI-038","score","LSP",31.8,2020
"BHI-039","score","LSP",71.9,2020
"BHI-040","score","LSP",100,2020
"BHI-041","score","LSP",31.1,2020
"BHI-042","score","LSP",36.6,2020
"BHI-043","score","LSP",100,2020
"BHI-301","score","LSP",47.3,2020
"BHI-302","score","LSP",66.8,2020
"BHI-303","score","LSP",81.2,2020
"BHI-304","score","LSP",94.4,2020
"BHI-305","score","LSP",36.8,2020
"BHI-306","score","LSP",23.3,2020
"BHI-307","score","LSP",84.5,2020
"BHI-308","score","LSP",63.5,2020
"BHI-309","score","LSP",51.7,2020
"BHI-501","score","LSP",65.4,2020
"BHI-502","score","LSP",84.8,2020
"BHI-503","score","LSP",71.1,2020
"BHI-504","score","LSP",93.2,2020
"BHI-505","score","LSP",99,2020
"BHI-506","score","LSP",84.1,2020
"BHI-507","score","LSP",59.6,2020
"BHI-508","score","LSP",62,2020
"BHI-509","score","LSP",65,2020
"BHI-510","score","LSP",25.7,2020
"BHI-511","score","LSP",100,2020
"BHI-512","score","LSP",37.5,2020
"BHI-513","score","LSP",69.2,2020
"BHI-514","score","LSP",62.8,2020
"BHI-515","score","LSP",41.9,2020
"BHI-516","score","LSP",88.9,2020
"BHI-517","score","LSP",33.7,2020
"BHI-518","score","LSP",100,2020
"BHI-000","status","LSP",54,2020
"BHI-001","status","LSP",55.6,2020
"BHI-002","status","LSP",59.4,2020
"BHI-003","status","LSP",78.1,2020
"BHI-005","status","LSP",38.5,2020
"BHI-006","status","LSP",100,2020
"BHI-007","status","LSP",73.9,2020
"BHI-008","status","LSP",99.4,2020
"BHI-009","status","LSP",99.6,2020
"BHI-010","status","LSP",97.4,2020
"BHI-011","status","LSP",100,2020
"BHI-012","status","LSP",99.8,2020
"BHI-013","status","LSP",54.7,2020
"BHI-014","status","LSP",31.2,2020
"BHI-015","status","LSP",2.2,2020
"BHI-016","status","LSP",99.8,2020
"BHI-017","status","LSP",97.5,2020
"BHI-018","status","LSP",96,2020
"BHI-019","status","LSP",0,2020
"BHI-020","status","LSP",63.2,2020
"BHI-021","status","LSP",78.1,2020
"BHI-022","status","LSP",0.8,2020
"BHI-023","status","LSP",20.6,2020
"BHI-024","status","LSP",69.8,2020
"BHI-025","status","LSP",100,2020
"BHI-026","status","LSP",22.7,2020
"BHI-027","status","LSP",100,2020
"BHI-028","status","LSP",100,2020
"BHI-029","status","LSP",39.3,2020
"BHI-030","status","LSP",41.2,2020
"BHI-031","status","LSP",18.4,2020
"BHI-032","status","LSP",66.5,2020
"BHI-033","status","LSP",73.7,2020
"BHI-034","status","LSP",52.6,2020
"BHI-035","status","LSP",62.1,2020
"BHI-036","status","LSP",52.8,2020
"BHI-037","status","LSP",45.1,2020
"BHI-038","status","LSP",28,2020
"BHI-039","status","LSP",64.3,2020
"BHI-040","status","LSP",100,2020
"BHI-041","status","LSP",27.6,2020
"BHI-042","status","LSP",32.4,2020
"BHI-043","status","LSP",100,2020
"BHI-301","status","LSP",42.2,2020
"BHI-302","status","LSP",62.1,2020
"BHI-303","status","LSP",78.2,2020
"BHI-304","status","LSP",90.6,2020
"BHI-305","status","LSP",36.8,2020
"BHI-306","status","LSP",20.6,2020
"BHI-307","status","LSP",78,2020
"BHI-308","status","LSP",62.3,2020
"BHI-309","status","LSP",47.4,2020
"BHI-501","status","LSP",58.3,2020
"BHI-502","status","LSP",78.1,2020
"BHI-503","status","LSP",68.8,2020
"BHI-504","status","LSP",90.1,2020
"BHI-505","status","LSP",97.9,2020
"BHI-506","status","LSP",81.8,2020
"BHI-507","status","LSP",57.6,2020
"BHI-508","status","LSP",60.7,2020
"BHI-509","status","LSP",58.6,2020
"BHI-510","status","LSP",22.7,2020
"BHI-511","status","LSP",100,2020
"BHI-512","status","LSP",33.6,2020
"BHI-513","status","LSP",65.4,2020
"BHI-514","status","LSP",55.7,2020
"BHI-515","status","LSP",37,2020
"BHI-516","status","LSP",85.9,2020
"BHI-517","status","LSP",29.8,2020
"BHI-518","status","LSP",100,2020
"BHI-000","trend","LSP",NA,2020
"BHI-001","trend","LSP",NA,2020
"BHI-002","trend","LSP",NA,2020
"BHI-003","trend","LSP",NA,2020
"BHI-005","trend","LSP",NA,2020
"BHI-006","trend","LSP",NA,2020
"BHI-007","trend","LSP",NA,2020
"BHI-008","trend","LSP",NA,2020
"BHI-009","trend","LSP",NA,2020
"BHI-010","trend","LSP",NA,2020
"BHI-011","trend","LSP",NA,2020
"BHI-012","trend","LSP",NA,2020
"BHI-013","trend","LSP",NA,2020
"BHI-014","trend","LSP",NA,2020
"BHI-015","trend","LSP",NA,2020
"BHI-016","trend","LSP",NA,2020
"BHI-017","trend","LSP",NA,2020
"BHI-018","trend","LSP",NA,2020
"BHI-019","trend","LSP",NA,2020
"BHI-020","trend","LSP",NA,2020
"BHI-021","trend","LSP",NA,2020
"BHI-022","trend","LSP",NA,2020
"BHI-023","trend","LSP",NA,2020
"BHI-024","trend","LSP",NA,2020
"BHI-025","trend","LSP",NA,2020
"BHI-026","trend","LSP",NA,2020
"BHI-027","trend","LSP",NA,2020
"BHI-028","trend","LSP",NA,2020
"BHI-029","trend","LSP",NA,2020
"BHI-030","trend","LSP",NA,2020
"BHI-031","trend","LSP",NA,2020
"BHI-032","trend","LSP",NA,2020
"BHI-033","trend","LSP",NA,2020
"BHI-034","trend","LSP",NA,2020
"BHI-035","trend","LSP",NA,2020
"BHI-036","trend","LSP",NA,2020
"BHI-037","trend","LSP",NA,2020
"BHI-038","trend","LSP",NA,2020
"BHI-039","trend","LSP",NA,2020
"BHI-040","trend","LSP",NA,2020
"BHI-041","trend","LSP",NA,2020
"BHI-042","trend","LSP",NA,2020
"BHI-043","trend","LSP",NA,2020
"BHI-301","trend","LSP",NA,2020
"BHI-302","trend","LSP",NA,2020
"BHI-303","trend","LSP",NA,2020
"BHI-304","trend","LSP",NA,2020
"BHI-305","trend","LSP",NA,2020
"BHI-306","trend","LSP",NA,2020
"BHI-307","trend","LSP",NA,2020
"BHI-308","trend","LSP",NA,2020
"BHI-309","trend","LSP",NA,2020
"BHI-501","trend","LSP",NA,2020
"BHI-502","trend","LSP",NA,2020
"BHI-503","trend","LSP",NA,2020
"BHI-504","trend","LSP",NA,2020
"BHI-505","trend","LSP",NA,2020
"BHI-506","trend","LSP",NA,2020
"BHI-507","trend","LSP",NA,2020
"BHI-508","trend","LSP",NA,2020
"BHI-509","trend","LSP",NA,2020
"BHI-510","trend","LSP",NA,2020
"BHI-511","trend","LSP",NA,2020
"BHI-512","trend","LSP",NA,2020
"BHI-513","trend","LSP",NA,2020
"BHI-514","trend","LSP",NA,2020
"BHI-515","trend","LSP",NA,2020
"BHI-516","trend","LSP",NA,2020
"BHI-517","trend","LSP",NA,2020
"BHI-518","trend","LSP",NA,2020
"BHI-000","future","MAR",NA,2020
"BHI-001","future","MAR",NA,2020
"BHI-002","future","MAR",NA,2020
"BHI-003","future","MAR",NA,2020
"BHI-005","future","MAR",NA,2020
"BHI-006","future","MAR",NA,2020
"BHI-007","future","MAR",NA,2020
"BHI-008","future","MAR",NA,2020
"BHI-009","future","MAR",NA,2020
"BHI-010","future","MAR",NA,2020
"BHI-011","future","MAR",NA,2020
"BHI-012","future","MAR",NA,2020
"BHI-013","future","MAR",NA,2020
"BHI-014","future","MAR",NA,2020
"BHI-015","future","MAR",NA,2020
"BHI-016","future","MAR",NA,2020
"BHI-017","future","MAR",NA,2020
"BHI-018","future","MAR",NA,2020
"BHI-019","future","MAR",NA,2020
"BHI-020","future","MAR",NA,2020
"BHI-021","future","MAR",NA,2020
"BHI-022","future","MAR",NA,2020
"BHI-023","future","MAR",NA,2020
"BHI-024","future","MAR",NA,2020
"BHI-025","future","MAR",NA,2020
"BHI-026","future","MAR",NA,2020
"BHI-027","future","MAR",NA,2020
"BHI-028","future","MAR",NA,2020
"BHI-029","future","MAR",NA,2020
"BHI-030","future","MAR",NA,2020
"BHI-031","future","MAR",NA,2020
"BHI-032","future","MAR",NA,2020
"BHI-033","future","MAR",NA,2020
"BHI-034","future","MAR",NA,2020
"BHI-035","future","MAR",NA,2020
"BHI-036","future","MAR",NA,2020
"BHI-037","future","MAR",NA,2020
"BHI-038","future","MAR",NA,2020
"BHI-039","future","MAR",NA,2020
"BHI-040","future","MAR",NA,2020
"BHI-041","future","MAR",NA,2020
"BHI-042","future","MAR",NA,2020
"BHI-043","future","MAR",NA,2020
"BHI-301","future","MAR",NA,2020
"BHI-302","future","MAR",NA,2020
"BHI-303","future","MAR",NA,2020
"BHI-304","future","MAR",NA,2020
"BHI-305","future","MAR",NA,2020
"BHI-306","future","MAR",NA,2020
"BHI-307","future","MAR",NA,2020
"BHI-308","future","MAR",NA,2020
"BHI-309","future","MAR",NA,2020
"BHI-501","future","MAR",NA,2020
"BHI-502","future","MAR",NA,2020
"BHI-503","future","MAR",NA,2020
"BHI-504","future","MAR",NA,2020
"BHI-505","future","MAR",NA,2020
"BHI-506","future","MAR",NA,2020
"BHI-507","future","MAR",NA,2020
"BHI-508","future","MAR",NA,2020
"BHI-509","future","MAR",NA,2020
"BHI-510","future","MAR",NA,2020
"BHI-511","future","MAR",NA,2020
"BHI-512","future","MAR",NA,2020
"BHI-513","future","MAR",NA,2020
"BHI-514","future","MAR",NA,2020
"BHI-515","future","MAR",NA,2020
"BHI-516","future","MAR",NA,2020
"BHI-517","future","MAR",NA,2020
"BHI-518","future","MAR",NA,2020
"BHI-000","pressures","MAR",24.3,2020
"BHI-001","pressures","MAR",23.9,2020
"BHI-002","pressures","MAR",22.9,2020
"BHI-003","pressures","MAR",19.9,2020
"BHI-005","pressures","MAR",6.7,2020
"BHI-006","pressures","MAR",8.9,2020
"BHI-007","pressures","MAR",11.1,2020
"BHI-008","pressures","MAR",10.5,2020
"BHI-009","pressures","MAR",16.8,2020
"BHI-010","pressures","MAR",15.5,2020
"BHI-011","pressures","MAR",27.2,2020
"BHI-012","pressures","MAR",24.8,2020
"BHI-013","pressures","MAR",22.5,2020
"BHI-014","pressures","MAR",22.1,2020
"BHI-015","pressures","MAR",22.4,2020
"BHI-016","pressures","MAR",21.9,2020
"BHI-017","pressures","MAR",22.5,2020
"BHI-018","pressures","MAR",44.6,2020
"BHI-019","pressures","MAR",55.3,2020
"BHI-020","pressures","MAR",18.1,2020
"BHI-021","pressures","MAR",19.1,2020
"BHI-022","pressures","MAR",22.3,2020
"BHI-023","pressures","MAR",22.3,2020
"BHI-024","pressures","MAR",18.1,2020
"BHI-025","pressures","MAR",18.7,2020
"BHI-026","pressures","MAR",10.8,2020
"BHI-027","pressures","MAR",28.5,2020
"BHI-028","pressures","MAR",22.8,2020
"BHI-029","pressures","MAR",14.7,2020
"BHI-030","pressures","MAR",15.1,2020
"BHI-031","pressures","MAR",19.3,2020
"BHI-032","pressures","MAR",32.7,2020
"BHI-033","pressures","MAR",40.3,2020
"BHI-034","pressures","MAR",35.8,2020
"BHI-035","pressures","MAR",20.8,2020
"BHI-036","pressures","MAR",21.1,2020
"BHI-037","pressures","MAR",23.3,2020
"BHI-038","pressures","MAR",23.3,2020
"BHI-039","pressures","MAR",47,2020
"BHI-040","pressures","MAR",46.1,2020
"BHI-041","pressures","MAR",41.8,2020
"BHI-042","pressures","MAR",41.9,2020
"BHI-043","pressures","MAR",52,2020
"BHI-301","pressures","MAR",21.7,2020
"BHI-302","pressures","MAR",21.7,2020
"BHI-303","pressures","MAR",19.1,2020
"BHI-304","pressures","MAR",23.8,2020
"BHI-305","pressures","MAR",34.3,2020
"BHI-306","pressures","MAR",22.3,2020
"BHI-307","pressures","MAR",20.9,2020
"BHI-308","pressures","MAR",24,2020
"BHI-309","pressures","MAR",30.5,2020
"BHI-501","pressures","MAR",23.2,2020
"BHI-502","pressures","MAR",19.9,2020
"BHI-503","pressures","MAR",7.8,2020
"BHI-504","pressures","MAR",10.7,2020
"BHI-505","pressures","MAR",15.9,2020
"BHI-506","pressures","MAR",24.5,2020
"BHI-507","pressures","MAR",22.3,2020
"BHI-508","pressures","MAR",48.5,2020
"BHI-509","pressures","MAR",19.1,2020
"BHI-510","pressures","MAR",10.8,2020
"BHI-511","pressures","MAR",25.3,2020
"BHI-512","pressures","MAR",16.2,2020
"BHI-513","pressures","MAR",36.6,2020
"BHI-514","pressures","MAR",21,2020
"BHI-515","pressures","MAR",23.3,2020
"BHI-516","pressures","MAR",46.5,2020
"BHI-517","pressures","MAR",41.9,2020
"BHI-518","pressures","MAR",52,2020
"BHI-000","resilience","MAR",80.1,2020
"BHI-001","resilience","MAR",80.7,2020
"BHI-002","resilience","MAR",78,2020
"BHI-003","resilience","MAR",78,2020
"BHI-005","resilience","MAR",80.7,2020
"BHI-006","resilience","MAR",78,2020
"BHI-007","resilience","MAR",78,2020
"BHI-008","resilience","MAR",81.1,2020
"BHI-009","resilience","MAR",78,2020
"BHI-010","resilience","MAR",81.1,2020
"BHI-011","resilience","MAR",80.7,2020
"BHI-012","resilience","MAR",78,2020
"BHI-013","resilience","MAR",81.1,2020
"BHI-014","resilience","MAR",80.7,2020
"BHI-015","resilience","MAR",78,2020
"BHI-016","resilience","MAR",81.1,2020
"BHI-017","resilience","MAR",76.9,2020
"BHI-018","resilience","MAR",76.9,2020
"BHI-019","resilience","MAR",NA,2020
"BHI-020","resilience","MAR",80.7,2020
"BHI-021","resilience","MAR",76.9,2020
"BHI-022","resilience","MAR",NA,2020
"BHI-023","resilience","MAR",81.6,2020
"BHI-024","resilience","MAR",79.8,2020
"BHI-025","resilience","MAR",78.5,2020
"BHI-026","resilience","MAR",80.7,2020
"BHI-027","resilience","MAR",79.8,2020
"BHI-028","resilience","MAR",78.5,2020
"BHI-029","resilience","MAR",80.7,2020
"BHI-030","resilience","MAR",82,2020
"BHI-031","resilience","MAR",78.5,2020
"BHI-032","resilience","MAR",82,2020
"BHI-033","resilience","MAR",NA,2020
"BHI-034","resilience","MAR",78.5,2020
"BHI-035","resilience","MAR",80.7,2020
"BHI-036","resilience","MAR",82,2020
"BHI-037","resilience","MAR",80.7,2020
"BHI-038","resilience","MAR",82,2020
"BHI-039","resilience","MAR",80.7,2020
"BHI-040","resilience","MAR",82,2020
"BHI-041","resilience","MAR",80.7,2020
"BHI-042","resilience","MAR",82,2020
"BHI-043","resilience","MAR",NA,2020
"BHI-301","resilience","MAR",80.7,2020
"BHI-302","resilience","MAR",78,2020
"BHI-303","resilience","MAR",81.1,2020
"BHI-304","resilience","MAR",76.9,2020
"BHI-305","resilience","MAR",NA,2020
"BHI-306","resilience","MAR",81.6,2020
"BHI-307","resilience","MAR",79.8,2020
"BHI-308","resilience","MAR",78.5,2020
"BHI-309","resilience","MAR",82,2020
"BHI-501","resilience","MAR",78.8,2020
"BHI-502","resilience","MAR",78,2020
"BHI-503","resilience","MAR",79.4,2020
"BHI-504","resilience","MAR",80,2020
"BHI-505","resilience","MAR",80.3,2020
"BHI-506","resilience","MAR",79.9,2020
"BHI-507","resilience","MAR",78.7,2020
"BHI-508","resilience","MAR",76.9,2020
"BHI-509","resilience","MAR",79.7,2020
"BHI-510","resilience","MAR",80.7,2020
"BHI-511","resilience","MAR",79.1,2020
"BHI-512","resilience","MAR",80.4,2020
"BHI-513","resilience","MAR",80.4,2020
"BHI-514","resilience","MAR",81.6,2020
"BHI-515","resilience","MAR",81.3,2020
"BHI-516","resilience","MAR",81.5,2020
"BHI-517","resilience","MAR",81.3,2020
"BHI-518","resilience","MAR",NA,2020
"BHI-000","score","MAR",NA,2020
"BHI-001","score","MAR",NA,2020
"BHI-002","score","MAR",NA,2020
"BHI-003","score","MAR",NA,2020
"BHI-005","score","MAR",NA,2020
"BHI-006","score","MAR",NA,2020
"BHI-007","score","MAR",NA,2020
"BHI-008","score","MAR",NA,2020
"BHI-009","score","MAR",NA,2020
"BHI-010","score","MAR",NA,2020
"BHI-011","score","MAR",NA,2020
"BHI-012","score","MAR",NA,2020
"BHI-013","score","MAR",NA,2020
"BHI-014","score","MAR",NA,2020
"BHI-015","score","MAR",NA,2020
"BHI-016","score","MAR",NA,2020
"BHI-017","score","MAR",NA,2020
"BHI-018","score","MAR",NA,2020
"BHI-019","score","MAR",NA,2020
"BHI-020","score","MAR",NA,2020
"BHI-021","score","MAR",NA,2020
"BHI-022","score","MAR",NA,2020
"BHI-023","score","MAR",NA,2020
"BHI-024","score","MAR",NA,2020
"BHI-025","score","MAR",NA,2020
"BHI-026","score","MAR",NA,2020
"BHI-027","score","MAR",NA,2020
"BHI-028","score","MAR",NA,2020
"BHI-029","score","MAR",NA,2020
"BHI-030","score","MAR",NA,2020
"BHI-031","score","MAR",NA,2020
"BHI-032","score","MAR",NA,2020
"BHI-033","score","MAR",NA,2020
"BHI-034","score","MAR",NA,2020
"BHI-035","score","MAR",NA,2020
"BHI-036","score","MAR",NA,2020
"BHI-037","score","MAR",NA,2020
"BHI-038","score","MAR",NA,2020
"BHI-039","score","MAR",NA,2020
"BHI-040","score","MAR",NA,2020
"BHI-041","score","MAR",NA,2020
"BHI-042","score","MAR",NA,2020
"BHI-043","score","MAR",NA,2020
"BHI-301","score","MAR",NA,2020
"BHI-302","score","MAR",NA,2020
"BHI-303","score","MAR",NA,2020
"BHI-304","score","MAR",NA,2020
"BHI-305","score","MAR",NA,2020
"BHI-306","score","MAR",NA,2020
"BHI-307","score","MAR",NA,2020
"BHI-308","score","MAR",NA,2020
"BHI-309","score","MAR",NA,2020
"BHI-501","score","MAR",NA,2020
"BHI-502","score","MAR",NA,2020
"BHI-503","score","MAR",NA,2020
"BHI-504","score","MAR",NA,2020
"BHI-505","score","MAR",NA,2020
"BHI-506","score","MAR",NA,2020
"BHI-507","score","MAR",NA,2020
"BHI-508","score","MAR",NA,2020
"BHI-509","score","MAR",NA,2020
"BHI-510","score","MAR",NA,2020
"BHI-511","score","MAR",NA,2020
"BHI-512","score","MAR",NA,2020
"BHI-513","score","MAR",NA,2020
"BHI-514","score","MAR",NA,2020
"BHI-515","score","MAR",NA,2020
"BHI-516","score","MAR",NA,2020
"BHI-517","score","MAR",NA,2020
"BHI-518","score","MAR",NA,2020
"BHI-000","status","MAR",NA,2020
"BHI-001","status","MAR",NA,2020
"BHI-002","status","MAR",NA,2020
"BHI-003","status","MAR",NA,2020
"BHI-005","status","MAR",NA,2020
"BHI-006","status","MAR",NA,2020
"BHI-007","status","MAR",NA,2020
"BHI-008","status","MAR",NA,2020
"BHI-009","status","MAR",NA,2020
"BHI-010","status","MAR",NA,2020
"BHI-011","status","MAR",NA,2020
"BHI-012","status","MAR",NA,2020
"BHI-013","status","MAR",NA,2020
"BHI-014","status","MAR",NA,2020
"BHI-015","status","MAR",NA,2020
"BHI-016","status","MAR",NA,2020
"BHI-017","status","MAR",NA,2020
"BHI-018","status","MAR",NA,2020
"BHI-019","status","MAR",NA,2020
"BHI-020","status","MAR",NA,2020
"BHI-021","status","MAR",NA,2020
"BHI-022","status","MAR",NA,2020
"BHI-023","status","MAR",NA,2020
"BHI-024","status","MAR",NA,2020
"BHI-025","status","MAR",NA,2020
"BHI-026","status","MAR",NA,2020
"BHI-027","status","MAR",NA,2020
"BHI-028","status","MAR",NA,2020
"BHI-029","status","MAR",NA,2020
"BHI-030","status","MAR",NA,2020
"BHI-031","status","MAR",NA,2020
"BHI-032","status","MAR",NA,2020
"BHI-033","status","MAR",NA,2020
"BHI-034","status","MAR",NA,2020
"BHI-035","status","MAR",NA,2020
"BHI-036","status","MAR",NA,2020
"BHI-037","status","MAR",NA,2020
"BHI-038","status","MAR",NA,2020
"BHI-039","status","MAR",NA,2020
"BHI-040","status","MAR",NA,2020
"BHI-041","status","MAR",NA,2020
"BHI-042","status","MAR",NA,2020
"BHI-043","status","MAR",NA,2020
"BHI-301","status","MAR",NA,2020
"BHI-302","status","MAR",NA,2020
"BHI-303","status","MAR",NA,2020
"BHI-304","status","MAR",NA,2020
"BHI-305","status","MAR",NA,2020
"BHI-306","status","MAR",NA,2020
"BHI-307","status","MAR",NA,2020
"BHI-308","status","MAR",NA,2020
"BHI-309","status","MAR",NA,2020
"BHI-501","status","MAR",NA,2020
"BHI-502","status","MAR",NA,2020
"BHI-503","status","MAR",NA,2020
"BHI-504","status","MAR",NA,2020
"BHI-505","status","MAR",NA,2020
"BHI-506","status","MAR",NA,2020
"BHI-507","status","MAR",NA,2020
"BHI-508","status","MAR",NA,2020
"BHI-509","status","MAR",NA,2020
"BHI-510","status","MAR",NA,2020
"BHI-511","status","MAR",NA,2020
"BHI-512","status","MAR",NA,2020
"BHI-513","status","MAR",NA,2020
"BHI-514","status","MAR",NA,2020
"BHI-515","status","MAR",NA,2020
"BHI-516","status","MAR",NA,2020
"BHI-517","status","MAR",NA,2020
"BHI-518","status","MAR",NA,2020
"BHI-000","trend","MAR",NA,2020
"BHI-001","trend","MAR",NA,2020
"BHI-002","trend","MAR",NA,2020
"BHI-003","trend","MAR",NA,2020
"BHI-005","trend","MAR",NA,2020
"BHI-006","trend","MAR",NA,2020
"BHI-007","trend","MAR",NA,2020
"BHI-008","trend","MAR",NA,2020
"BHI-009","trend","MAR",NA,2020
"BHI-010","trend","MAR",NA,2020
"BHI-011","trend","MAR",NA,2020
"BHI-012","trend","MAR",NA,2020
"BHI-013","trend","MAR",NA,2020
"BHI-014","trend","MAR",NA,2020
"BHI-015","trend","MAR",NA,2020
"BHI-016","trend","MAR",NA,2020
"BHI-017","trend","MAR",NA,2020
"BHI-018","trend","MAR",NA,2020
"BHI-019","trend","MAR",NA,2020
"BHI-020","trend","MAR",NA,2020
"BHI-021","trend","MAR",NA,2020
"BHI-022","trend","MAR",NA,2020
"BHI-023","trend","MAR",NA,2020
"BHI-024","trend","MAR",NA,2020
"BHI-025","trend","MAR",NA,2020
"BHI-026","trend","MAR",NA,2020
"BHI-027","trend","MAR",NA,2020
"BHI-028","trend","MAR",NA,2020
"BHI-029","trend","MAR",NA,2020
"BHI-030","trend","MAR",NA,2020
"BHI-031","trend","MAR",NA,2020
"BHI-032","trend","MAR",NA,2020
"BHI-033","trend","MAR",NA,2020
"BHI-034","trend","MAR",NA,2020
"BHI-035","trend","MAR",NA,2020
"BHI-036","trend","MAR",NA,2020
"BHI-037","trend","MAR",NA,2020
"BHI-038","trend","MAR",NA,2020
"BHI-039","trend","MAR",NA,2020
"BHI-040","trend","MAR",NA,2020
"BHI-041","trend","MAR",NA,2020
"BHI-042","trend","MAR",NA,2020
"BHI-043","trend","MAR",NA,2020
"BHI-301","trend","MAR",NA,2020
"BHI-302","trend","MAR",NA,2020
"BHI-303","trend","MAR",NA,2020
"BHI-304","trend","MAR",NA,2020
"BHI-305","trend","MAR",NA,2020
"BHI-306","trend","MAR",NA,2020
